Item,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
exploded eggs,0.07913387415109825,0.032402946138449594,0.004084170490939788,0.015138400602254446,0.02514951135549857,0.1306309877689071,0.025617949924550003,0.020591323954455985,0.06709123340588191,0.025462646158417028,0.08232324354686,0.050915679967953834,0.06940887075567605,0.02211706529620011,0.04106091373247588,0.30887118275038145
exploded fireworks,0.010755992481896817,0.0028090514080947137,0.002813365083384849,0.010781144200660259,0.002448456668497824,0.0010462906758299416,0.002605543967630386,0.011539984806005411,0.006322004214717315,0.01899937128268889,0.08545782741314902,0.06609298457137096,0.09336199942451247,0.15081855052954304,0.21383143474839436,0.32031599852362375
exploded gas tanks,0.014654624821135886,0.0025306018799486104,0.004460531812564445,0.03116293684674523,0.018554460940662678,0.002801766942243532,0.0026090332112021428,0.01690584742567428,0.018902307717820935,0.019686435293268738,0.0236131493150396,0.05249079153332783,0.05431692538140137,0.03923360623166113,0.13585473510269036,0.5622222455446133
fell down block towers,0.026863912529424733,0.0023290645728503883,0.001399409226561552,0.014652416980297853,0.015690002259035333,0.015028619302879664,0.00596481564760513,0.05735638992193315,0.047186847026004015,0.033106756299412975,0.033131296952725216,0.04750920098211356,0.061243778389556754,0.05281789683868381,0.09755501976395911,0.4881645733069568
fell down card towers,0.0500533916803758,0.0014283088580740806,4.085450128475633e-5,1.2655859969654403e-6,1.4700883706735797e-7,5.020639021892792e-7,1.4074123303413738e-5,4.897562166545132e-4,0.017160634215811647,0.01716176517455366,5.305553170253706e-4,0.0014439630875023367,0.05011275969180282,0.0034949752277395707,0.07246937769776862,0.7855976695493672
fell down shelves,0.05031633215055358,0.03511522760332992,0.05848183056007732,0.0897421602905191,0.1163816831626102,0.07304142130943898,0.07108909315716662,0.06381906561616034,0.07672102585665963,0.0972614969813806,0.08826500752346096,0.07124953461729525,0.049285456451328334,0.014058929540047385,0.011174606568801438,0.033997128611170324
flashed cameras,0.014328485666214506,0.014637943662358597,0.004569009646632646,0.018583541400662647,0.043017581959399975,0.03159325449929978,0.01162791290340989,0.05295468822359673,0.1983401134803836,0.07615545432225697,0.0927876546740218,0.07329716168981487,0.09002011229886225,0.05603219418207085,0.05478809005440044,0.16726680133661448
flashed phones,0.03773272440212081,0.009002783793747056,0.017807512851110516,0.028358147771969655,0.01214508952655344,0.046567843266643656,0.05765004819898481,0.09159648399209817,0.14494300469144028,0.07761543924328662,0.11639334589172758,0.13296008553322264,0.051390748647315014,0.03908700655141436,0.04475115304804975,0.09199858259031561
flashed webcams,0.26218673343058685,0.035241216629272994,0.04927241437352543,0.020709840208722727,0.03606617132136123,0.06666357946258893,0.053583464841880916,0.05637108507874854,0.11282893878383717,0.04088258958131441,0.04949204075892395,0.018486040395183305,0.001242330627344808,8.442817334962665e-4,0.01189401255404799,0.1842352602191646
froze berries,7.789539260743853e-5,0.0010243001759004681,0.013485011271610663,0.0010243055187626226,7.796614447859257e-5,6.946478848008608e-6,1.2820970047172957e-5,1.6163250684120007e-4,0.002126367470221127,0.027995197965694496,0.01554774158789602,0.001368735230391306,0.0025762830480259217,0.03274601967788027,0.07800971029505163,0.823759066265743
froze bottles of hand soap,0.12801249615540142,0.005875930481306125,0.0024929306074032397,0.04949128483540379,0.034893165551911146,0.017609334170463734,0.0022708941186324926,0.03282633362515281,0.01892429771465114,0.033543759894002496,0.018205309931548924,0.016857235757121506,0.002254247310271085,0.0332086976450027,0.027433451068605407,0.576100631133122
froze chocolate bars,2.2589616313933838e-7,1.4003317677289927e-6,1.4240559287353872e-5,1.5462411212875272e-4,0.0016894522044077276,0.018469888553031215,0.018611347520262497,0.0033904354727698188,0.018765774433292342,0.02017237888172833,0.020304249272087727,0.020351459186857896,0.020740057811502708,0.024976980676585617,0.07129863520479712,0.7610588498833301
got stained white carpets,1.0363667590492894e-7,1.0536292127680251e-7,1.4708126074231875e-7,1.155292420127544e-6,2.5520829374183893e-5,6.143651260604954e-4,0.014845022402106016,0.015481418045540063,0.01665692920195981,0.04447786675509041,0.030250284498167312,0.0012785485304358981,6.991264996603202e-4,0.01564393834918043,0.03473719391634211,0.825288274472805
got stained white shirts,1.0209326987959366e-7,1.021085673071307e-7,1.0267856457060419e-7,1.2391722574945865e-7,9.152907244946082e-7,3.0402649143285344e-5,0.0011291307565375454,0.04206882555160886,0.0011594204235003016,0.0011598384711764135,0.04208483168816355,0.0017255467387461024,0.022253451698228982,0.04487223838738902,0.08456826865038106,0.7589466988967729
got stained white tablecloths,0.0012812599619529026,0.013284201490738444,0.0013061146256376046,3.8377729024483367e-4,0.0027093191157213916,0.027969169799615275,0.017125801493037194,0.014821735127141864,0.001552337401520855,0.0014230410389134032,0.013339312402153629,0.0017410862553030333,0.004880778805804499,0.04933685705443817,0.10213880526755577,0.7467064028702212
had the letter Z in them birthday cards,0.12998644183254737,0.23119506511924262,0.21454955533739567,0.12185123979087144,0.09410669267452457,0.05787618011949296,0.04605055636451089,0.027327430429569304,0.038008685827828445,0.02050563160446597,0.014349677471918018,0.003246031112710653,7.343447161445245e-4,1.6619184540182813e-4,3.767353795131123e-5,8.602215424410315e-6
had the letter Z in them love notes,0.06830578066325825,0.0816075229450975,0.1267743468526219,0.12003099341375864,0.07632020618940641,0.057867799860887074,0.06498561693920434,0.059830003460974016,0.059327643658975075,0.06285082010603761,0.05143305723029832,0.05754506533566129,0.04208639439700514,0.03247848843022471,0.016715908325821576,0.021840352190768193
had the letter Z in them novels,0.0028158818123637207,0.048040814947310426,0.0343984855355514,0.017364167636865623,0.0011267127230684159,0.0019234364471526894,0.03180069738513553,0.01900775253394373,0.031862459494201335,0.0029807956820247857,0.019166802517701212,0.06340527613133799,0.01933962045181932,0.005939416126747542,0.0823408368807584,0.6184868436940179
honked bicyclists,0.22619904646591807,0.12940094283471135,0.03904841514034051,0.03324250203849599,0.0323143632591373,0.03286599696784635,0.03691698514504139,0.059298369832545154,0.12353761256948868,0.05593052551452694,0.07626416317848164,0.0837432841924031,0.04733678576649275,0.008995680833076341,0.0035882091362660976,0.011317117125228433
honked bus drivers,0.012434335784485068,0.012884352523637413,0.005267285707575415,0.015658315944207836,0.02746623375587173,0.08106141706597422,0.04697760834050102,0.06927162315763889,0.06781294416303207,0.03761445819918154,0.08389924955926575,0.10432473948927534,0.11660677726145496,0.11061936513857597,0.06589199392171291,0.1422092999876099
honked taxi drivers,9.068258479358057e-4,0.003629243167845796,0.014525690552575778,0.006282900221089943,0.012191062559268282,0.04555733381361101,0.02596658122179792,0.06486100970940024,0.04242103509029999,0.06367146200079823,0.07276393595362894,0.09017774723093014,0.103278909809602,0.14157562056477313,0.13575774437060836,0.17643289788583438
landed flat coins,0.014142278694594588,0.0039183549217510815,0.014455882821980503,0.004264446088260642,0.016668280901471023,0.02006589918774364,0.032460129508077404,0.022198592833793038,0.03223408950283888,0.018416109746905322,0.004853066544547346,0.01700419532735915,0.021929004355293706,0.045722388685803285,0.11713222561527983,0.6145350552643005
landed flat notebooks,3.4230733949896426e-5,2.568425716084712e-4,0.0019316287183825344,0.014531626395632153,0.01766537670730652,0.0290582073927835,0.021490601020009832,0.04381856417166136,0.03901419875715127,0.07156313935651928,0.050589655924308065,0.040782945172752084,0.07833404200227895,0.1006607464080431,0.14238844750050045,0.34787974716711256
landed flat pancakes,1.0221975946044352e-7,1.041509849005066e-7,1.3365908819154252e-7,5.84527299520618e-7,7.473555102565951e-6,1.1273425629778265e-4,0.0017210620977401985,0.02629546086372872,0.15408663730356142,0.10891629801584786,0.031067869282794414,0.12012361908755506,0.0783694252875003,0.09167689689726809,0.08994051728914232,0.2976810815063292
laughed comedians,0.01004878864697269,0.010281904708601103,0.01893370316040671,0.029227317436421228,0.049591102207682675,0.08283790079590836,0.07302453985826184,0.09528136241237,0.14011030920610626,0.1333297830849523,0.0971097495754905,0.07109800216048265,0.061718088298417774,0.04742887470104043,0.044252254947934236,0.035726318798951315
laughed kids,0.0012260752619170415,0.003648421625542481,0.010856976374462068,0.0083350253450681,0.01674761025442263,0.04713115122451418,0.0674249121641872,0.08027858310783692,0.12652839281667583,0.12300774598669544,0.13701864980672604,0.1150212028589091,0.1240513823963355,0.05608795587542092,0.03773227664351699,0.04490363825776963
laughed lawyers,0.031144709782013332,0.027158062910020805,0.015510394222356776,0.02579002521641842,0.026474604187784127,0.04155940382107179,0.04631526337550776,0.0935205957256209,0.1578009350734075,0.12278386525804431,0.123184576369936,0.1135146326163055,0.080103384856995,0.04479888668893524,0.02677265472684791,0.02356800516873462
lit up cd-players,0.002279515399927827,0.014417227203373396,0.016080451679795726,0.014725497800491833,0.004278047330511701,0.013008791779369191,0.0049509705333305185,0.019088088719753253,0.04369039857136203,0.03883699537501223,0.057876932258579365,0.03595294020497181,0.10010001575899655,0.08724989158101061,0.16511611567082055,0.3823481201326934
lit up computers,1.2684931668434122e-7,3.0857627040006234e-7,2.1162016525654756e-6,2.0096525734595048e-5,1.9894556010007265e-4,0.001977944478447339,0.019673523113853345,0.05037529684670325,0.05052485101862933,0.021325717451119015,0.018428753507021542,0.018520746003972476,0.022342001253676004,0.06064393348829027,0.15103013033546195,0.5849355087897512
lit up flashlights,4.555565857319502e-6,3.36152354956041e-5,2.5246159260615983e-4,0.001900578333667229,0.014312431233706811,0.0024392226469305816,0.004380478836714439,0.031130924274112893,0.023505470502682577,0.043661722292441134,0.1004129608074397,0.0937980562905608,0.0916980778730394,0.08221934340343402,0.11702300141317189,0.39322709969813946
melted crayons,0.0018582794650666618,0.0137964303574195,0.0021078723101282063,0.0021371409632608795,0.014046951402482622,0.0037227904880218154,0.014094373654293458,0.002495623008755692,0.004770346194306478,0.033564556552367515,0.048304779620399946,0.030611795279352618,0.08277483013648175,0.09348524245459111,0.12228610891540025,0.5299428791976715
melted ice cubes,1.0471393549378519e-7,1.0567139670747685e-7,1.2285352486358452e-7,4.3119554828050157e-7,5.964549888385505e-6,1.0526340611908309e-4,0.0018872318546709695,0.03386556143640442,0.02013717696405979,0.034828887650904104,0.01922829106275279,0.01750449496616305,0.002074637151962557,0.01983985621388402,0.06126767196968841,0.7892541983390972
melted pencils,0.6756421433468575,0.04394224720478788,0.01853498320146104,0.018719926118477496,0.04704882975167367,0.034104009932627015,0.0314222069396655,0.0020011874492656843,1.9014407001792297e-4,0.0010011676028398538,0.015624372336927112,0.015680569236906108,0.001945136214778725,0.01504631121449884,0.005604667858798923,0.07349209752041677
popped balloons,2.1476968852121036e-7,1.2677903880655329e-6,1.2635704851734638e-5,1.353583439311174e-4,0.0014602140323462312,0.01576273073417914,0.002897750654636751,0.015787485605183414,0.0017297490029948295,0.003045343079927394,0.031427477124935946,0.004604670615531441,0.018707955088875555,0.03182136503245122,0.16049897259563425,0.7121068098244444
popped bubbles,1.0392308100310367e-7,1.0392420289818172e-7,1.0394794107994045e-7,1.0445021734822486e-7,1.150778826111283e-7,3.3994868792731264e-7,5.097990819726153e-6,1.0577342041202338e-4,0.002235965176356352,0.04730869975985346,0.0030162824066491635,0.016653387073469802,0.017475667236957534,0.021276053287678603,0.10104576527615663,0.7908764370996338
popped eggs,0.20699961781981607,0.011557760841579971,0.04477789382539613,0.0021254393533345858,0.0015216263078499173,0.03102034211763943,0.03305307322218561,0.04783629851953199,0.047255809161886986,0.01982693905147799,0.06406897271167716,0.09350964061010522,0.049431982843723465,0.021560356567456935,0.09965435646603378,0.22579989058030475
ran out of batteries bike lights,0.02932037774634815,0.00157678110380169,0.0015790351269878366,0.02936680533989397,0.0024077474913636624,0.017817600701705023,0.06100767760169866,0.03472414545295595,0.047970412062473454,0.048083737965544375,0.03705839338719585,0.106640139050699,0.05247468532675038,0.06444094101532416,0.06735097516261436,0.3981805454646435
ran out of batteries laptops,1.0417426684858446e-7,1.2020969521678188e-7,3.875000120465764e-7,4.842891650517859e-6,7.910863717993876e-5,0.0013170247187689248,0.02195152066481101,0.042651193718884435,0.045044617035111104,0.06438387216037617,0.06226030630591805,0.007396495138143791,0.061472131380523085,0.05119870804139544,0.1485130504014242,0.4937265170218392
ran out of batteries phones,0.023251452498347196,0.005188423658661827,0.019776302453910617,0.06642234572156373,0.06909123143973331,0.04457867117238271,0.023416374903461847,0.05721978332808416,0.08152940833170944,0.06453643685606528,0.0840945168629237,0.07849262602908287,0.10487372279589174,0.05206856115480163,0.04974870227910839,0.17571144051427154
reflected the sunlight diamonds,0.025870632978160987,3.877218287038609e-4,5.909723547793203e-6,2.3312968891594017e-7,3.0934973247189037e-6,1.99719331605149e-4,0.013322987659158014,0.02606444327733004,3.9062832274848046e-4,6.127920283624597e-6,1.1892770587216602e-5,7.81236636121754e-4,0.05213447365257024,0.027025532385765643,0.025738459801717444,0.8280569070846862
reflected the sunlight mirrors,1.0739248987735482e-7,1.3967936074666087e-7,5.941355630198267e-7,6.990866934745589e-6,9.702852521149481e-5,0.0013643601414481097,0.01920277860160112,0.020394130655190926,0.019409314473037374,0.004286144195823621,0.0412238552364531,0.07910149724452145,0.07821510217676289,0.027797967843005603,0.06513624653477595,0.64376374229782
reflected the sunlight phone screens,0.01603284108330677,0.001983236143594101,4.803425845467024e-4,0.0020157598078478518,0.016303656828870906,0.004176649767244481,0.018473488156039216,0.02008335772765387,0.019191467345219777,0.01015506806293383,0.06536634796667404,0.015879967069685662,0.06686115120054223,0.02260188983225669,0.12133797866509302,0.5990567977584909
rhymed limericks,2.322894047841403e-7,3.1835059731076914e-6,7.300911586012887e-5,0.0017250789261296217,0.04081295316625415,0.02983645201500465,0.04251238031712005,0.042005252243812796,0.01730926960946592,0.05632931642572055,0.07009320810991904,0.045376664851628404,0.0696383597552152,0.045548406781316934,0.07416387079778,0.4645723620893947
rhymed poems,0.010283176948394958,0.00698283084497981,0.012508687466660335,0.010783681798315313,0.02268917530477046,0.040211998980567716,0.06243931996095056,0.0944048157746391,0.10732771416607248,0.0944808514840733,0.10881105711337576,0.07618467719969257,0.093732457141514,0.09138777466144975,0.06618693824595327,0.10158484290859066
rhymed songs,0.003202240112763392,0.010433251171653533,0.03399320661278115,0.047617493802771464,0.04106033941387834,0.03562830256157116,0.05438886640342249,0.09513505600300835,0.12693129678514048,0.07326525219458582,0.07112830814266503,0.08560675206459296,0.1077916532966863,0.07769712218475834,0.0744988449995168,0.061622014250204436
ripped books,0.0018262293227437314,0.017298651881080734,0.0036514593882708184,0.017675643117366142,0.0054371977891461585,0.034403147779554444,0.003659279304209285,6.460494106302131e-4,0.0025280317717394935,0.023567619591437248,0.06299626423455215,0.09919011520219449,0.08601079928449515,0.08379505814144886,0.07575114490378108,0.48156330887735
ripped shirts,5.841696489325486e-4,0.0028776739066676198,0.014177305226972565,0.011248235330376312,0.043523218007940054,0.03621530086797949,0.025052456373105447,0.03369762399894547,0.08920818329658585,0.0723190412236207,0.1059712805447344,0.061088377720097724,0.09019753791925728,0.10860351499651133,0.11531270290066754,0.18992337803760564
ripped shoes,0.010454895827883703,0.0039527785790803415,0.01411634376004764,0.024488548759963515,0.019492040145022392,0.03736974857498875,0.03488007812408754,0.06083555452051743,0.10605291782804915,0.0646336947915119,0.1178002141445339,0.07455059854280181,0.10838968282348696,0.06544469542425937,0.06119514021430114,0.1963430679394645
rolled shopping carts,0.012590038902488379,0.002038674073126212,0.0020702441825840813,0.012848641151141192,0.0036141711701967462,0.01314161456898558,0.004177122585056105,0.01689702952144111,0.03062072594183647,0.029878638700771124,0.010818323031931979,0.04791929321501772,0.07364336137242793,0.04810497600671618,0.18558218069440127,0.506054964881878
rolled toy cars,1.0449461945720872e-7,1.1986839148692805e-7,3.658211104106155e-7,4.3006225260303294e-6,6.725037257602574e-5,0.001074333224489861,0.017185848676312968,0.03246518747416881,0.019274746118211675,0.034623508369379725,0.051850013742496905,0.07069520244530421,0.1136598508771199,0.05742955612803874,0.08127026974939923,0.5203993420158546
rolled wheelchairs,0.0019319784908931538,0.015678526607956114,0.0019328564388014647,2.453853112975206e-4,8.815816323707221e-5,4.8025133769933487e-4,0.003867892952994584,0.03138622310805052,0.004102793777997645,0.002415574553911976,0.01579818197254536,0.0024350883524661055,0.004263565913973781,0.03269129404550403,0.13976767240524307,0.7429145565674283
sank balloons,0.6809728834577107,0.11126789661140281,0.06360739264587663,0.0194717697923945,0.015055251130877821,0.0023085860862538964,0.014676892048509103,0.0145987166250452,0.0012235549728603122,0.0011588332376089175,0.013700415172376636,0.0031719939618811447,0.027151938090772404,0.002285220756439422,0.002279272721018755,0.02706938268897176
sank cups,0.2682520518958818,0.05257323042948896,0.03800119483169243,0.0628698417270993,0.020924962066182773,0.020049272223461197,0.050527632286730656,0.06834150802454597,0.08004600271419374,0.024417094234578534,0.0486000341638205,0.038733194946359795,0.0764280454358453,0.006650896370969789,0.01065944366678283,0.13292559498236642
sank marbles,0.001629609178062404,0.0167631804118627,0.0016297704326072935,1.601827246571663e-4,3.2733628263229445e-5,1.7883265373130956e-4,0.0018234396759138696,0.0187556789248995,0.02212693976511632,0.04020338785849224,0.05372997363763371,0.00530355754492145,0.0013436455820472649,0.008648556581542026,0.0884659466114781,0.7392045647887715
stopped bicycles,0.013900865673994475,0.002860135338010161,7.195642379172469e-4,8.178664618013396e-4,0.0034609506613491434,0.01687388328807314,0.01742928733870684,0.006855535759024387,0.017615309695757163,0.017824814686323867,0.008136013490605394,0.023765482010422834,0.047983525509300656,0.0907874070747536,0.2200120300710545,0.5109573287029052
stopped cars,0.013729263417278892,0.0015826408020546317,2.037494687985491e-4,2.1045174160355906e-4,0.00164835066741144,0.014301078473507409,0.006548781870791665,0.04335442039072211,0.022016384068752694,0.032769163699341505,0.031065436707173644,0.005312845654674232,0.015708735362038512,0.015277462534196004,0.11879508750892714,0.677476147632728
stopped motorcycles,0.02869810824514171,0.01694479666881086,0.0036042828494694218,0.013772862617652065,0.0016645390424042446,4.1286454218926043e-4,0.0018534917923821556,0.015383257777257933,0.017140309335757317,0.018585436943677997,0.02914483224864224,0.005581686452550579,0.018425723814191802,0.039342261655278356,0.20476443793137253,0.5846811080832216
stuck beads,3.055759372881173e-4,0.0011098617709347687,0.004031811188369169,0.014647177070588782,0.00789645305389016,0.016213772826847574,0.01015442844152389,0.023471865258523267,0.03626275097703426,0.0729350433358044,0.06751971499938059,0.10031521325407532,0.09795469416779753,0.14656588508755133,0.15764585768663467,0.2429698949437562
stuck sequins,4.6336264758877194e-5,3.190171049356412e-4,0.002200057786145217,0.01517608515232057,0.01702029415009243,0.017033558896034993,0.015282777302667529,0.002938256409376646,0.005411669261823487,0.03517714520582456,0.06701324938478158,0.0861413181132697,0.10136105273711771,0.10176130645170715,0.17702930047279397,0.35608857530634996
stuck stickers,0.011789818612568847,0.0013363081907926313,1.5365720125130297e-4,3.636495013957996e-5,1.706312069697726e-4,0.0014880257022183833,0.013128930121077393,0.013153630806525426,0.0017335067142931007,0.0023400954624304923,0.0191820473101542,0.06640569483341931,0.06083162012908044,0.06649257687351516,0.1226655664008834,0.6190915254846806
stuck to the wall baseballs,0.7068220779663285,0.05086337021911939,0.018131098466398567,8.838597673037408e-4,4.535390736784472e-5,4.700894201698431e-5,9.195539659862419e-4,0.01886356744820109,0.06589239495782467,0.05173054563720379,0.03458826765624033,0.017338070665323568,8.487277270335448e-4,1.1581962661233527e-4,0.001531412257265634,0.03137887078977389
stuck to the wall cakes,0.12851440209786213,0.108968121135639,0.10402186015770795,0.09796407966528219,0.1378587946042248,0.08520452965946454,0.037972716382186196,0.0450526825683341,0.06262733270748674,0.013909148307920763,0.009372315068276528,0.03460581930324408,0.037150092295431036,0.02508688423772001,0.026404283265789905,0.045286938543430036
stuck to the wall pieces of gum,0.045639290570488385,0.038624168697777024,0.06241863685661447,0.04939850950590689,0.05412550746044979,0.09236087822098467,0.09564340264171411,0.07491801455164951,0.10804214499541474,0.10951214653697859,0.08422945098271524,0.045868650718429674,0.013485353997948826,0.02606598218237484,0.02758339069266576,0.07208447138788741
were green bananas,0.04366762530164613,0.016001072923991225,0.06590094467863727,0.0665983488354604,0.11363999109046354,0.2507333353639765,0.12862742380942754,0.07706043311829174,0.12255375320119388,0.02481129729099747,0.04734377054980398,0.022881854031191317,0.01717571964433274,0.002564270571547537,3.8290891123999015e-4,5.725067779876173e-5
